dataset,sample_type,input,true_label,predicted_label,status,riskLevel,riskScore,response_time,top_reasons,error
phishing_email.csv,messages,newsletter 2860 paying 3 30 mortgage slash payment guaranteed lowest rates planet approval regardless credit history start saving today please fill form receive free quotes refinancing home mortgage http rd yahoo com solemnity http www myeasysavings com partid sf intrested stop mail http rd yahoo com byte http www myeasysavings com st htm carry think around open sing cut pull always slow eat,1,1,Suspicious,Medium,49,0.13663721084594727,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.54% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: today | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,fresh 6 15 old faces private unique studio try let us live beauty reality darlin professional pictures send featuring beautiful sensual provide tempting pre teen girls ever cut exclamation points exclamation point like laughing joke pinksome virgin innocent young 5 15 find god yesterday sure moved golden collection really extreme try collections since 1996 happiness harvest quiet eye hold head high stick chest make gets dark sometimes morning comes keep hope alive,1,1,Suspicious,Medium,49,0.1416454315185547,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.23% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,enron hpl actuals july 18 2000 teco tap 10 000 enron 65 000 iferc ls hpl lsk ic 30 000 enron,0,0,Legitimate,Low,0,0.12287545204162598,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,txu fuels sds nomination april 2001 attached april 2001 nomination takes gas sales purchase contract txu fuel company previously tufco sds please advise questions concerning attached thanks ccs see attached file sdsnom xls sdsnom xls,0,0,Legitimate,Low,0,0.12813830375671387,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.12% | Low phishing probability according to BERT model",
phishing_email.csv,messages,find sex addicts area costless dating website packed countless sexoholics gifts walks beach meetup get laid also want something serious though want one night stand long term relationship got whatever floats boat pretty much http www cumherecomic net,1,1,Suspicious,Medium,49,0.15122270584106445,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.38% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,nan fix penis growth limited time offer add atleast 3 inches money back click see thanks,1,1,Phishing,High,70,0.12967276573181152,"No URL found in the message, so URL checks were not applied | Escalation applied: high-risk phishing wording without URL | BERT phishing probability: 99.76% | High-risk phishing pattern detected by BERT model | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,something unusual size city ease doctor went idea symbol friend week roll fast base number answer two may plain ship fill desert letter sun act nothing far even fly among song ask rock cut wide lot stop us problem phone 780 537 8840 mobile 699 565 4015 email paise linford ispnetbilling com,1,1,Suspicious,Medium,49,0.15898633003234863,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.27% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,last notice problem mount sure pattern art give cloud noun us may let past part sound stand buy every leave say current wear rest blow hair final word way talk quick seem though talk live wild problem map opposite able sleep put world phone 837 444 1269 mobile 268 464 9520 email yorkers alltel net,1,1,Suspicious,Medium,49,0.1312117576599121,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.15% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,enron hpl actuals august 10 2000 teco tap 20 000 enron 64 583 hpl iferc ls hpl lsk ic 20 000 enron,0,0,Legitimate,Low,0,0.1223752498626709,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,jurirne get latest softwares 99 savings cqunecc microsoft windows xp professional 50 adobe photoshop 7 0 60 microsoft office xp professional 60 microsoft windows 2000 professional 50 adobe pagemaker 7 0 60 adobe illustrator 10 60 corel draw graphics suite 11 60 microsoft visual studio net 60 norton antivirus corporate edition 2003 40 norton system works 2003 deluxe 40 delphi 7 60 microsoft sql server 2000 enterprise edition 60 microsoft visual studio net architect edition 120 welcome,1,1,Suspicious,Medium,49,0.13851571083068848,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.83% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,popular software low low prices advocated sunshine observe produce six man subject ice light eat opposite cold still start snow home supply time much short change land fire sun possible call dark game live line summer history oh idea stone mouth lead,1,1,Suspicious,Medium,49,0.1384127140045166,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.11% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,last 36 hours 3 x ci ialis softabs better pfizer viiagrra normal ci ialis guaaraantees 36 hours lasting safe take side effects boost increase se xual performance haarder e rectiions quick recharge proven certified experts doctors 3 99 per tabs cllick heree http zigzagging net cs ronn ut mai lling lisst http zigzagging net rm php ronn lpw,1,1,Suspicious,Medium,49,0.1544492244720459,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.89% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,copies everything easy download disc duplicator 923 saw mill river road suite 175 ardsley new york 10502 taken future mailings please see link image load please g oh e r e p box 7897 g p shahalam 40732 shahalam selangord e malaysia,1,1,Suspicious,Medium,49,0.1659688949584961,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 98.58% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,try cortizyte revolutionary weightloss product try cortizyte pharmaceutical grade natural weight loss formula lose pounds inches like crazy jump start metabolism boost energy level lose appetite feel satisfied reduce cholesterol levels eliminate cellulite excess fat pockets stimulate body natural fat burning ability important keep weight get facts natural cortizyte http www sister 26 com,1,1,Suspicious,Medium,49,0.1312105655670166,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.65% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,hpl nom march 8 2001 see attached file hplno 308 xls hplno 308 xls,0,0,Legitimate,Low,0,0.12157917022705078,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.62% | Low phishing probability according to BERT model",
phishing_email.csv,messages,noms actual vols 3 26 01 eileen gas control records indicate following rate changes march 26 2001 flow 20 000 rate 0900 1400 5 hrs 40 000 rate 1400 0100 11 hrs nom day 22 500 mmbtu please call see agree total nom reached 214 812 4404 eileen ponton 03 27 2001 09 39 00 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual vols 3 26 01 nom mcf mmbtu 24 167 21 820 22 409 btu 1 027 note changes flow rates 3 23 thru 3 25,0,0,Legitimate,Low,0,0.14899682998657227,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,smart way control spam special _ offer better spam filters delivers email want ultimate solution guaranteed stop spam without losing important email system protects 100 believe either actually tried judge see owe try program forward email friends hate spam many people possible get rid unwanted emails dropped list enter email address p revia marketing inc 848 n rainbow blvd 316 las vegas nv 89107 conforms legal requirements 2003 us spam act morass author conference author dee actuate,1,1,Suspicious,Medium,49,0.13791751861572266,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.75% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,gas day 2 08 01 agree teco tap nom 40 000 actual 41 358 forwarded melissa jones texas utilities 02 09 2001 10 15 kponton duke energy com 02 09 2001 09 15 35 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject gas day 2 08 01 nom 40 000 mmbtu actual flow 39 959 mcf 41 358 mmbtu,0,0,Legitimate,Low,0,0.13663148880004883,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.35% | Low phishing probability according to BERT model",
phishing_email.csv,messages,nan hello sent email days ago qualify new mortgage could get 300 000 little 700 month bad credit problem pull cash refinance best regards candy hastings thanks snail mail rua dcoa imstprense 4 l 34 7 r c bloco 1 lk 33 map utou oz 6 aambique,1,1,Suspicious,Medium,49,0.15335679054260254,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.78% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,revision 1 enron actuals may 18 2000 teco tap 72 084 hpl iferc 416 hpl gas daily charlie stone 05 19 2000 11 39 daren j farmer enron com crodrig ect enron com melissa jones texas utilities tu gary green texas utilities tu ken english lsp enserch us tu ami _ chokshi enron com gary _ hanks ect enron com earl tisdale enron com tim powell lsp enserch us tu cc subject enron actuals may 18 2000 may 18 2000 teco tap 69 167 hpl iferc 3 333 hpl gas daily texoma 30 000 hpl gas daily ls hpl katy 20 000 enron,0,0,Legitimate,Low,0,0.16190123558044434,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron hpl actuals july 6 2000 teco tap 10 000 enron 90 000 hpl iferc ls hpl lsk ic 30 000 enron,0,0,Legitimate,Low,0,0.1623549461364746,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,noms actual flow 03 13 agree eileen ponton 03 14 2001 12 32 16 pm david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 13 date nom flow mcf flow mmbtu 3 13 7 500 7 666 7 873 btu 1 027,0,0,Legitimate,Low,0,0.1339104175567627,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom december 12 2000 see attached file hplnl 212 xls hplnl 212 xls,0,0,Legitimate,Low,0,0.1649012565612793,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.39% | Low phishing probability according to BERT model",
phishing_email.csv,messages,huge savings phentermine meds delivered overnight 80 savings xanax valium phentermine viagra email removal go satisfaction grackle sidelong kill placeable alistair tyrannic auxiliary continua gloat regret swelt terramycin isaiah entice betel climatic sepuchral bze international imports inc north front st 1831 belize city belize compass lessen brandeis dowry oppose desuetude hampshire collocation could decaffeinate depose godparent stolid hornblende methuen admitted labradorite committable revocable blank aphasia lund diameter lincoln revise cometh forensic britannic dune palliate sausage churn whee carleton angling defendantgreenery soya almagest cocky grubby sticktight begin mackenzie capricorn bay mode turtleback akers englander yugoslav benzedrine catnip dodson anabaptist mallory colgate debby puke rye lighten irrational chisel cattail warren bilinear antisemite quotation umber conformation kangaroo vicarious bess betray installation napoleon barley cancerous argillaceous decertify voiceband bowfin ami durable tackle redtop carfare brookside cartographer transient flaunt divert pestle academic braggart blocky kitchen connie wrath,1,1,Suspicious,Medium,49,0.15152311325073242,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.90% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,enron hpl actuals august 15 2000 teco tap 120 000 hpl iferc 20 000 enron ls hpl lsk ic 20 000 enron,0,0,Legitimate,Low,0,0.12443137168884277,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron hpl actuals august 11 13 2000 revision august 13 2000 august 11 2000 teco tap 108 333 hpl iferc 20 000 enron ls hpl lsk ic 20 000 enron august 12 2000 teco tap 85 000 hpl iferc 20 000 enron ls hpl lsk ic 20 000 enron august 13 2000 teco tap 32 500 hpl iferc 20 000 enron ls hpl lsk ic 20 000 enron,0,0,Legitimate,Low,0,0.14040708541870117,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,revision 1 enron hpl actuals july 5 2000 teco tap 10 000 enron 85 000 hpl iferc,0,0,Legitimate,Low,0,0.14014029502868652,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom july 1 2000 see attached file hplo 701 xls hplo 701 xls,0,0,Legitimate,Low,0,0.12369966506958008,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.30% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom february 27 2001 see attached file hplno 227 xls hplno 227 xls,0,0,Legitimate,Low,0,0.13786745071411133,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.37% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom august 12 2000 see attached file hplo 812 xls hplo 812 xls,0,0,Legitimate,Low,0,0.12211155891418457,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.28% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom may 26 29 2001 see attached file hplno 526 xls hplno 526 xls,0,0,Legitimate,Low,0,0.1198587417602539,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.29% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron hpl actuals october 5 2000 teco tap 60 000 enron 65 000 hpl iferc ls hpl lsk ic 15 000 hpl iferc,0,0,Legitimate,Low,0,0.12668967247009277,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,revision enron hpl actuals june 25 2000 june 25 2000 teco tap 50 000 enron 59 917 hpl iferc teco tap 50 000 enron 60 417 hpl iferc,0,0,Legitimate,Low,0,0.13316011428833008,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,gimmicks great rates cataloger charitableness tried contacting awhile ago low interest _ ortgage rate qualified lowest rate years could get 450 000 little 450 month bad c _ redit matter low rates fixed matter get free oblig ation consultation click best regards mortg age broker specialist darrin vernon,1,1,Suspicious,Medium,49,0.1359407901763916,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.75% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,lose 19 weight new weightloss available hello special offer want lose weight powerful weightloss available without prescription natural adipren 720 100 money back guarante lose 19 total body weight loss 20 35 abdominal fat 300 weight loss dieting increase metabolic rate 76 9 without exercise reduction 40 70 overall fat skin suppresses appetite sugar burns calorized fat boost confidence level self esteem get facts natural adipren 720 http adiprenl 2 com system information store natural following xml correlate calendars version lists presents interchange organization interested populate source nearly service greater specific language yet default policy purpose stroke radical group area amended nearly calendars expected fallback implementations exchanged identical relationship group,1,1,Suspicious,Medium,49,0.15668559074401855,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.70% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
phishing_email.csv,messages,see attached file hplo 916 xls hplo 916 xls,0,0,Legitimate,Low,8,0.12310481071472168,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 16.86% | Low phishing probability according to BERT model",
phishing_email.csv,messages,cheap soft viagra viagra soft tabs perfect feeling men starts working within 15 minutes soft tabs info site take candy get hard rock erection miracle soft tabs remove email,1,1,Suspicious,Medium,49,0.12940621376037598,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.65% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,today could save software want pass great deals bundle special 1 adobe photoshop 7 premiere 7 illustrator 10 120 bundle special 2 windows xp professional microsoft office xp professional 80 bundle special 3 adobe photoshop cs adobe illustrator cs adobe indesign cs bundle special 4 macromedia dreamwaver mx 2004 flash mx 2004 100 also windows xp professional sp 2 full version office xp professionaloffice 2003 professional 1 cd edition office 2000 premium edition 2 cd office 97 sr 2 office xp professional office 2000 office 97 ms plus ms sql server 2000 enterprise edition ms visual studio net architect edition ms encarta encyclopedia delux 2004 ms project 2003 professional ms money 2004 ms streets trips 2004 ms works 7 ms picture premium 9 ms exchange 2003 enterprise server adobe photoshop windows 2003 server windows 2000 workstation windows 2000 server windows 2000 advanced server windows 2000 datacenter windows nt 4 0 windows millenium windows 98 second edition windows 95 corel draw graphics suite 12 corel draw graphics suite 11 corel photo painter 8 corel word perfect office 2002 adobe pagemaker adobe illustrator adobe acrobat 6 professional adobe premiere macromedia dreamwaver mx 2004 macromedia flash mx 2004 macromedia fireworks mx 2004 macromedia freehand mx 11 norton system works 2003 borland delphi 7 enterprise edition quark xpress 6 passport multilanguage want please press stop message ex girlfriend stupid girl dropped advolt head go cry stupid cry baby x 3 z 42 uo 08 wsll hj 219 ec 8 k 92 drgwn 5 v 4 311 3 2 bg,1,1,Suspicious,Medium,49,0.16545653343200684,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.55% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: today | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,explain htmlbody final notimuvufmce brwe tried contact 2 times success yournbsp lo anbr appr oved 3 need morebr informat ioenluion take seqdqescond abr representa jetbrtive contact br href http www jewkwevme info secure link appid 45424 brbr thanksbr napierbr zjzfysgk dgabyxntu anaahvp dfudu liluvyyx yrlmgxebr ukvdmr smjplylf krlnwmnkw aqbxngh dhgsxw zdrrdlynd bwmksjzmbr euoshhri hpinebbsp xwstuha ztletgfk wforodzrc badoh spkkkxncbr aabvmmq erzegvr kpxotvs khmwtdo uckykn vtznedvy ipeht yvrckvt ifrxiabr ffwqkwx atvwvmm mpjltnygg sdoykg zynve lwjzjjwx tykyq kwdzxdqbr iwnyljlmw ksazpvqm vzuaqdk eowrsmi iitjcz msnjoxwe cyqrzie aziogghutbr fjmokq njmlqxbx vnwivd mthval sycfhiibo vyvllne dbixe xkqedvfbr uordlodht quckqqy vxynlti oibcopwky ythow qjgsf dfxlqwdjz ujgvrcrbr cwbmdjs meqdly bvoidhnw pgkyrzr cxlsn hrcpybsi xucveusqbr ltstu obrcppp yeahydg vwvzsqoxa ldkvnkyo zknjfdwx sgzuajhqbr qvgas sbrvqrejf qxyzy zsjawnknf nftve fywpxubr adkaw izuxztbl cjknp tcpjdquh llcqsu wmqfgj kdvrn irfxwdxuu tpxgdrpbr wabipk uagyryho eongbns ipkvoeuop dzffgxj gjkmkofk kgrohwsxdbr cehfbqhm levfdfal titgsndtl hhehw zshjpuzw prdil cdwoxv ktavxz giwocmzsbbr ygqjxaup izkxayv amlrpm rhtjk idkkih coomnollobr jkqdv rrvnqnaa jljgz tyjmhew htvsff kjyjfse rchvhbr hydlz awoufj yqnzhri nwfsflbs pksco fvncfa xjhfpa boazycefnbr rymieu eoouekvx aeavgwvhr cvzmigx empift jpqhsrqzh bpcmicd zscmiybr cupsm vovxnx yrngyqsqj wdisd jjqjkqkqf pyops mlnjzsubr mfigs wbloz koremdh lltpo kohilaeq enrzhn wtauukibr tcpettw jycfdwgu hutio ysygds jowgda uzztyizoo aivxaawdl eadjs tmlpunbr enzlv fiuzhsarp pxcspue rdepxfaol siwcmp ipsdwmcz xebtytwpj tgalkoaxbr vrxge dzldrxf rivifspye bamocsn cdpcfuz dywniikc qscubbr avxahxsi wqcwqxij uclqvieh bxcovgihi upmtrmc wyhis jkjeocus blpuudaou jdvtbzkrebr mtyfan kxvdjmqm slbrkm rawbcd pdnhjhlch qypcvle ttmhdsyy ojhcabr cxiypb qcpkaqpl etqdllp mqwtevq ifpspzztl fhyesuw idftkyjv orrlrmwyl rmniiaogabr qjgddvd fgeaopf yelykkj laeozdxdn swovxnkiv hhhkyfni fxqvfrlbbr dhgdgb ozeseee qsntj gdvahwi tlrcgg kwdonnnp stkpkbr ucrkycw mcuxpcsm vgbkkszda yqzotn nbrrabpd bpstgnrbr ejfluuvvk amcqrpur nnwehz fyiudrlkt alcvho wpqvhrmpi aslsu xchemv body html,1,1,Suspicious,Medium,49,0.15877580642700195,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.77% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,notebookplus usb travel cam 15 90 usb travel cam 15 90 notebookplus usb travel cam meet face face online capture email stills videos add live images instant messages play cool camera games usb true plug play setup includes user friendly photo editing greeting card software windows 98 2000 xp compatible one stop distributorjebel ali duty free zonedubai uae www computron com latest clearance sale listing contact sales department limited quantities available selected specials details please send enquiries dealers emirates net aeor contact via www computron com compaq hewlett packard 3 com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony lots complaints suggestions contact customerservice computron com tel 971 4 8834464 prices u dollars ex works fax 971 4 8834454 jebel ali duty free zone www computron com prices availability subject change usa canada u e without notice receive special offers plain text format reply mail request export email considered spam long include contact information remove instructions message intended dealer resellers somehow gotten list error reason would like removed please reply remove subject line message message sent compliance federal legislation commercial e mail h r 4176 section 101 paragraph e 1 bill 1618 title iii passed 105 th u congress logos trademarks property respective owners products may exactly shown unsubscribe computron 4 follow link click link copy paste address browser please give atleast 48 hours unsubscription effective,1,1,Phishing,High,70,0.16820693016052246,"No URL found in the message, so URL checks were not applied | Escalation applied: high-risk phishing wording without URL | BERT phishing probability: 99.59% | High-risk phishing pattern detected by BERT model | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,viewsonic airpanel vl 50 15 inch smart display dock 575 00 airpanel vl 50 15 inch 575 00 smart display dock visit http www computron com deals viewsonic airpanel vl 50 15 inch smart display dock viewsonic airpanel vl 50 smart display wireless touch screen monitor lets access use home computer different rooms home features 15 inch touch screen intel 400 mhz xscale processor 64 mb sdram microsoft windows ce operating system includes airsync usb wireless adapter enjoy freedom wireless connectivity kit comes complete airpanel dock monitor easily charge airpanel battery docked features front screen display controls usb ports compact design saves desk space order today general features intel 400 mhz xscale processor microsoft windows ce operating system 32 mb rom 64 mb sdram 15 inch transmissive display w 1024 x 768 resolution integrated 802 11 b wireless networking lithium ion battery energy star compliant one stop distributorjebel ali duty free zonedubai uae www computron com latest clearance sale listing contact sales department limited quantities available selected specials details please send enquiries dealers emirates net aeor contact via www computron com compaq hewlett packard 3 com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony lots complaints suggestions contact customerservice computron com tel 971 4 8834464 prices u dollars ex works fax 971 4 8834454 jebel ali duty free zone www computron com prices availability subject change usa canada u e without notice receive special offers plain text format reply mail request export email considered spam long include contact information remove instructions message intended dealer resellers somehow gotten list error reason would like removed please reply remove subject line message message sent compliance federal legislation commercial e mail h r 4176 section 101 paragraph e 1 bill 1618 title iii passed 105 th u congress logos trademarks property respective owners products may exactly shown unsubscribe computron 3 follow link click link copy paste address browser please give atleast 48 hours unsubscription effective,1,1,Phishing,High,70,0.17321133613586426,"No URL found in the message, so URL checks were not applied | Escalation applied: high-risk phishing wording without URL | BERT phishing probability: 96.84% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: today",
phishing_email.csv,messages,hey need meds drug companies monopoly erectile dysfunction drugs cost darned much way regain upper hand road good health helping people stay healthy save money since 1999 great prices generic cialis visit http www 30 com livechat storesv html low prices generic viagra visit http www 30 com livechat storegv html time amarillo excite coarsen benedictine divine unary flow pappy hoop anybody maximilian ruinous rheumatism transect barre condescensi convey sonar beam dualism deferring met anchor wolff 2,1,1,Suspicious,Medium,49,0.14722537994384766,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.62% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,enron hpl actuals october 10 2000 teco tap 40 000 enron 110 000 hpl iferc,0,0,Legitimate,Low,0,0.14237642288208008,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,phentermine charset iso 8859 1 compleat palpable aphrodite purse trianon chevy scarsdale authoritarian blat antecedent counterflow erect skeptic parakeet hostess lacy cornea deoxyribose bisque shamefaced coliseum mighty socioeconomic articulate sedulous capsule accreditation lao coherent confidante eric dugan galaxy describe furthermost parr ebullient davies anthracnose eggplant upstart bullhead beauregard carthaginian ablaze cattle excel statesmanlike rabbi astarte maladaptive inextinguishable anomaly kerygma aberrate commendation ohmmeter congest bustard rudiment presentational cultivable sowbelly craftsmen affluence sacrament corruptible paperback ruination cardinal helix roosevelt gam close iconic lice christine exhilarate paramagnet brushlike anarch convair rectangular annex chairwomen atone team faery inauspicious duopoly duluth playmate vault dormant whig catheter barrett emigrant pointwise tense bellingham hospitable spencer maximum woo aerospace hangout special persist sedimentation sapiens drawl fisticuff sulfa cheesy eigenfunction biz grace marceau synchronous wedlock atomic connect shaken worldwide johnny mortgage drink trophy bema yeah shoal alphanumeric assimilate antler gamma maltose alliterate bookmobile landau psychotherapy orb campbell hierarchic ware cosmic muskox healthful chuckle circa bemoan demagogue counterfeit clean annuli oakwood coffeepot squatter janitor wu inc landowner airdrop coffer rye septate hooves implantation helm fount ovid exhaustible ramble delphinus neath bernardo strop bishop greer managua certiorari trimer blastula productivity postmultiply administratrix moresby fescue vigilante seafood chinaman louisiana chicago embodiment gateway calcine derive russo cloakroom idle adapt braid assail fief shmuel procrastinate liqueur prefabricate mollusk catchword balboa objet abet beach avuncular viscera sheepskin orchestra pencil exchangeable masturbate monaural classify architecture paranormal mailman onlooker constitutive mausoleum dogmatism dateline geology annals panther alibi earmark gogh vicarious betray bluebird oblivion shiplap tung vreeland joseph ignite zip rsvp acetylene encomia indecipherable austere soap adam nguyen mycenae tor katherine deferent stopband portrayal ballot ideologue bainite convergent drizzle apocryphal chariot phosphorus beetle fork crag alga discriminate costello burdensome basilar envious tributary jaunty soil asparagus price surrogate periodic engineer abstracter bert burn arraign tipple margery upton controlled aquatic gladdy prescribe impose quarrymen roundoff irresistible callous cerebrate collateral lares vail worthington westfield sometime armco briny chalcedony apprehend rector malagasy entirety epigrammatic cross gleeful hatch renegotiable cleanse cowan constitutive aye drank appropriate beauteous domesticate cud road agnew exigent feudatory buy almagest dwelt owe almond commercial despotic transit side constrain nazarene militate ethane brokerage village become perry danubian cowardice delegable experimentation stupid multinomial immune forest cameramen presbytery blastula tum filthy citywide scorpion guaranty knox elaborate bate diffract dabble mutt cork hazard bostonian epitaxial awry irreconcilable charlotte cinquefoil cherubim submitting asperity brennan burdock condense argue claus wet intendant kind seashore rockies thereon cartoon arab extolling oman schooner blanchard bodyguard bathroom kulak thrash chamber abelian extolling bicep censure numerische soothsayer eighty borderline downbeat divide connote rebutting cutesy lunchtime platonist chalkline chronology hump yaqui,1,1,Suspicious,Medium,49,0.18125462532043457,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.88% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,supersavings phentermine soma 80 savings xanax valium phentermine viagra email removal go dissemble incident hawk ababa alistair gigaherz bingham cormorant flagstaff arden planoconvex emile doll lemma berkeley cody canterbury fatty bze international imports inc north front st 1831 belize city belize ankara dragonhead diffusive decolletage humpback parquet division acid motley teammate gullible midrange irresolvable calder astrophysicist instalment amplifier magnanimity endure greg misshapen gallup nordstrom sanction janissary monomeric sack horace kitty lieutenant spit cheerlead greensboro playground singlehanded speakeasy scarface commotion spruce hesitater octennial pyrex hygrometer insupportable sedge situate respite ripoff backpack sidewise allis disastrouscornmeal minuet quad mueller optoelectronic fpc potboil teach might whoop coney arduous synthesis tibet manservant solidify harpydusty terminable locutor thereunder wand almost nuclei asplenium queasy brainchildren batik historian blackberry rhapsody befoul calcine conclave padtestbed gala aberrant literary ubiquity yard gadolinium transshipping lemon anorthosite reynolds william pentagram diverse moline,1,1,Suspicious,Medium,49,0.17251062393188477,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.91% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,discovery finally always worried size penis sex even though says sex good know really wants extra inch 3 months ago found extender put whilst driving car sleeping stays hidden clothes really surprisingly comfortable soft could tell penis getting longer heavier thought took back would shrink back original size really surprised 4 5 long since adolescence took extender measuring 6 5 wearing extender week still 6 long lengthening permanent could believe results device back wearing still getting larger girlfriend says best product ever bought always reminds put forget take peek know works total guarantee completely satisfied length gain comfort get money back every penny one sends back extender correct curve penis straightening sharp bends new cells grow check,1,1,Suspicious,Medium,49,0.14890217781066895,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.68% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,medi call proven en lar ge p e n nat ural ly please wait image load overpay results limited time double order free click details,1,1,Phishing,High,70,0.12240314483642578,"No URL found in the message, so URL checks were not applied | Escalation applied: high-risk phishing wording without URL | BERT phishing probability: 99.53% | High-risk phishing pattern detected by BERT model | Message creates urgency or pressure to act quickly",
